Commit SHA,Commit message
04a110836d5949aadbb7809264ecc60e7051ee98,"""Fixed #3491 -- Fixed links in `user-tools` section of admin's `base.html` template to use the `url` template tag.  This also removes the need for child templates to override the block just to adjust the relative path.  Thanks, saintsjd@gmail.com.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6391 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
3db846cdb5ac8606ed66a8dce55f0644f6c1cce3,"'Fixed #5548 -- Reintroduced Jython workaround for os.getpid(), which was lost in [6270]. Thanks, leosoto\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6386 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
24588afe6d9f104bb0256136bafcf1d985e93eaf,"'Fixed #5525 -- Fixed typo in docs/request_response.txt. Thanks, Thomas Guttler\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6385 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
6306400102cbb99b4b9434712574c8eb06e6ad23,"'Fixed #5544 -- Fixed another typo in documentation, introduced as a result of the changes in [6333] and [6365]. Thanks for the report, xiaolianyi@gmail.com.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6384 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
4704412bb345ce3f83e6694f97ab8eaa061fef31,"'Fixed #5540 -- Made __repr__() for MultiValueDict more generic. Thanks, Thomas Guttler\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6383 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
31a07e8cf9383d0563b2e417edc0113b15cddb54,'Fixed errors in docs/model-api.txt changes from [6378]\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6381 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
35fa1f4d8eba76e9acccdd7c3bc52dafbae3b16c,"""Fixed #5546: split form unit tests into manageable chunks. This isn't a perfect fix since the chunks aren't yet autodiscovered, but that shouldn't prevent checking this in. Thanks, Leo Soto.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6379 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
980fa8b827485616c597a39ec975735c412fd59d,"'Fixed #231: all fields that should take max_length now do. Thanks, Don Spaulding.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6378 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
d022e2581d444bb17f8236bc83d33c003f75888e,"'Fixed #5544 -- Fixed typo in documentation, introduced as a result of the changes in [6333] and [6365]. Thanks for the report, xiaolianyi@gmail.com.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6377 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
f857e37776569422043875b396dfc67acea80ce8,"'Fixed $5457 - the auth system now delegates permission checking to auth backend(s). As an added bonus, the auth backends now have some unit tests! Thanks, Florian Apolloner.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6375 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
466871ec1b40f4e68bbe693cfdeacef4eec4370c,'Fixed #5506 -- Added some basic tests for date-based generic views. Thanks to robh for the original patch.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6374 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
1571e9c32b9f944e273e06bd458acd081c9f0a14,'Fixed #5496 -- Added test cases for some of the built-in Django views. Thanks to Manuel Saelices <msaelices@yaco.es> for the original patch.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6370 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
66203fc9ee7499bc331123678c7280873dd912f9,"'Fixed #2675 -- Changed the `timeuntil` and `timesince` template filters to display ""0 minutes"" when passed a past or future date respectively instead of ""-1 years, 12 months"".  Thanks to nickefford for the patch.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6366 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
0f4fb9755cb91389a500629da0fe1739afbc2a20,"'Fixed #3872 -- Fixed incorrect handling of HTTP_X_FORWARDED_FOR in SetRemoteAddrFromForwardedFor. Thanks, Simon Willison and gregorth\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6364 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
4541a4d3a98c390d9306d49fad0357569a3a7e2d,'FIxed #5376 -- Fixed typo in testserver docs\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6363 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
cb02d3437680bbebb969afa725dde773fc58a78b,'Fixed fat-finger typo.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6362 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
e9656180eadf44fd507f89ffe02fbb628eaccca1,'Fixed #1394 -- Fixed an admin crash when saving models with pk db column != pk attname.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6360 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
1ef4f5eac64507eb2c0ba5b8babe0229f2803117,"'Fixed #4710 -- Improved mod_python HTTPS checking. Thanks, Aaron Maxwell, SmileyChris and Graham Dumpleton.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6359 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
68884a571ffa49a93898f0368f64638c31623fb7,"'Fixed #2633 -- Fixed timezone computation in O() format function, using fix from [6300].\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6358 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
c012b8964e596423b68f4ec4b1b57253cf0ae7b0,'Fixed #4067 -- Fixed validation of IPAddressFields in newforms. Thanks to neils and the team in the Copenhagen sprint group.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6357 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
c694587ebbf7a45d3e6f91f5bfc4e81001c03d97,'Fixed #4049 -- Improved error handling in auth() context processor. Based on a patch from gregorth.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6356 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
e988aa39894f0ac8ac30cb3a35d785f087dc0dfd,"'Fixed a typo. I think I should get full marks for getting all the letters right, but some people insist they should be in the right order, too.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6355 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
748e55b1daa1260964d9ec29f50e01b4b4c0f5d8,"'Fixed #4975 -- Allow the default label suffix character to be configured. Thanks, Vincent Foley.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6352 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
23f95c9dfa5ffd4ea5a11cf8797d03486d0eb6f5,"'Fixed #5503 -- corrected a small typo in email example. Thanks, trey@ktrl.com.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6351 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
ec7d80b9dd6182735545433665d9af46605264d2,"'Fixed #3993 -- Added some useful dictionary methods to SortedDict, plus an insert() method. Patch from Paul Collier.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6350 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
8ccf2028c20054151b20248b9dc525bf78618fbc,"'Fixed #3955 -- Added the ability to traverse LOCALE_PATHS when compiling PO files. Thanks, semenov.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6349 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
ae75958820e344357ea716fcdbd5e56f06a00b24,"'Fixed #5501 -- Fixed Python 2.3 and 2.4 incompatibility. Thanks, brosner.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6348 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
d0f4e52abfecf38239d399c04223b7ce00aba962,'Fix a couple of typos from [6309]\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6347 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
e2409750f8a551d3094e44f9795d94188a45c606,"'Fixed #3703 -- Added pk property to models. Thanks, Collin Grady and jeromie@gmail.com.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6346 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
c079d52fe741126a817a92eb152bc12bf95c69b0,'Small wording fix in docs/i18n.txt\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6343 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"""Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
bcfaa7351455e76047604c737d9b3f3ae97fb736,"""Fixed #3604 -- django.contrib.auth password checking now uses hashlib if it's available. Thanks, Rob Hudson\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6318 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
07447a0f562c62f020f00ba1d5248c5de4c264ca,"'Fixed #5454: settings.DATABASE_BACKEND may now refer to an external package (i.e. one located outside the Django source. Thanks, George Vilches.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6316 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
fc478a0fe83bac8c7dd7c6112aaea373e2c3f533,"'Fixed #4437: added notes to the modpython auth handler documentation about using the handler with Apache 2.2. Thanks to Paul Bissex for the beginnings of the patch, and Graham Dumpleton for the rest of the info.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6309 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
41e622e17056a4acc7f14df9535aa34938c6c75d,"'Fixed #5284 -- Documented never_cache decorator. Thanks, xbito\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6308 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
d3c2dd30d606565fc43a78f4209f269e72515b54,"'Fixed #5484 -- Documented render_to_string. Thanks, ubernostrum\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6307 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
0639474d01cc0457dd1ac43d3dae47d9329dc103,"'Fixed #5449 -- Noted in docs/model-api.txt that the admin date selection always starts on a Sunday. Thanks, flother\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6304 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
fb288d95574fddad38763beebbdbe918a2639d4d,"'Fixed #5275 -- Documented QuerySet.iterator(). Thanks, ubernostrum\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6303 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
e90eb41a4a1814ce3524fd46d97b1c32e537b9ea,"'Fixed #4234 -- Added docs/contenttypes. Thanks, ubernostrum\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6302 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
84fc132044179cfd2a190ba387ccea58fc63e146,"'Fixed #3350 -- Fixed timezone setting. Thanks, Matt Boersma.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6300 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
388182b62299e063f843b0157e510a4021f7acfd,'Fixed #3032 -- Added some useful methods and attributes so that AnonymousUser can proxy for a User a bit more logically. Patch from semenov.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6299 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
4f87e34315eef2d6f799afa32d99e4ee8d6c6cc5,'Fixed two more instances of bug #4827 in the management code.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6298 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
bf3c1cf7bf0c44cb6f8efe0e86e9bb7ec28f54d6,"'Fixed #4888 -- Fixed small confusion in docs/authentication.txt. Thanks, Piotr Lewandowski\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6297 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
061ed82b22679113d65a69b0a41ba22d3ae618d3,"""Fixed #5430 -- Improved docs for running Django's own unit tests in docs/contributing.txt. Thanks, akaihola\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6295 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
b7e90a0abd59e55f1ba2ef5686bc0fe2da903149,"'Fixed #5495 -- Made some organization / spelling / grammar changes to docs/i18n.txt. Thanks, Axis_of_Entropy\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6294 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
7b172de6fa4aa6da82211bae05a9388b0d96e12a,"""Fixed #5267 -- Documented that order_by('?') queries can be slow\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6293 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
8d3d5a37b440c8b813d20d611ed957e997e94671,"'Fixed #5109 -- Pass the request object to any exception signal handler. Thanks, Collin Anderson.\n\nThis is fully backwards compatible, despite the addition of an extra argument.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6292 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
e461646b94d79cc72f76979a60b86ec83900ae6e,'Fixed #5242 -- Fixed table processing for some databases with case insensitive tables. Patch from Filip Wasilewski.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6291 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
d30badc0eccbb05b54a5cb4c9fc146d6b4ba6010,"'Fixed #5243 -- Allow loading of templatetags from subdirectories (via dotted notation in {% load %}). Thanks, Bj\xc3\xb8rn Stabell.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6289 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
7c27f3e7baeb5393aeb06c476fdb52ea3a7cdc65,"'Fixed #5177 -- Changed content type creation to also remove the types for any orphaned entries (so it\'s now an ""update"" feature). Thanks, Rob Hudson.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6287 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
8e970f4835074d887c7f65b53c9dbb067f953e64,"'Fixed #5492 -- Removed some bad markup. Thanks, msaelices.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6286 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
9d18227a56a2b23d065dcf73c119ec3273ed2318,"""Fixed #5471 -- Fixed cleaning of boolean field data when it's used as a hidden field. Patch from Paul Lanier.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6285 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
b2f92dfcc511d5bb03e9bd81e073ee7a4e37e7d0,"'Fixed #5462 -- Added Peruvian localflavor. Thanks, xbito.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6283 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
885db3cb793ac1a7c269a67b5739dfc4dbe6214d,"'Fixed #5355 -- Fixed data cleaning for DecimalField.\n\nIn passing, fixed a problem with cleaning in IntegerField.\n\nIncludes tests from PhiR.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6282 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
7ca1a04633a7516df3610ff97a83d8850219622d,"'Fixed #5443 -- Handle lack of os.access() and os.chmod() in Jython. Thanks, Leo Soto.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6281 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
ff25059ffb751bb50e363ef53f79a1e4382705bc,"""Fixed #5357 -- Added documentation on the 'page' argument to generic object_list views. Thanks, mitja.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6280 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
b361947745971eac1f875271cf084c0516496264,"'Fixed #5468 -- Fixed the handling of the context argument in direct_to_template generic views. Thanks, durdinator.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6278 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
7a6abfdd3bca22b7cffbaaa91b872f28be7c12e6,"'Fixed #5444 -- Changed manipulator class construction to use type(), rather than types.ClassType(). Helps with Jython compatibility. Patch from Leo Soto.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6277 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
39814eeb54ca37abbc0c6111504aa7d17984a5f7,"'Fixed #5487 -- Added deepcopying ability to lazy() objects, along with a test to demonstrate why the previous code failed. Debugging and patch from John Buchanan.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6276 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
b984505d1367da35d38ae3c2a81a610d8657300a,"""Fixed #5470 -- Fixed the 'Z' time format marker in templates to handle timezones west of UTC. Thanks, Paul Lanier.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6275 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
f0cd172cd0bccc519a6ecdf41b6a10b46ccffbcf,'Fixed #5387 -- Added is_multipart method to forms. Original patch from Petr Marhhoun. Tests and documentation from Murkt.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6273 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
32ed883861ecded14e51dd8b72d097bc37572c6c,"'Fixed #5489 -- Updated docs to reflect the changes in [6177]. Thanks, msaelices.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6272 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
8a17181b58c616522a4e773cf5a1f9ce768bf685,'Fixed #5477 -- Added links from the markup filters to the more extensive documentation in the add-ons file. Patch from mitja.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6271 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
cd8959c82ace7105d47a082cc7c4a07f61f94f60,"'Fixed #5486 -- Worked around the lack of os.getpid() in Jython, whilst still using it for CPython. Patch from Leo Soto.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6270 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
1baae32e16e8eee5bc239bfea8674651b765a41f,"""Fixed #4879 -- Added 'created' arg to post_save signal. This is True is a new object is created. Patch from George Vilches.\n\nFully backwards compatible, because signal receivers do not have to be able to accept all the arguments (thankyou, robust_apply()).\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6269 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
84e824fbbf7b1c90e0d6191e8e69577cfce0664b,'Fixed #3036 -- Fixed some doctest strings that were failing. Thanks to pterk for the original patch.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6268 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
671a8359e8a2c869264e913ace1a0e03be193d13,'Fixed a small bug in strings_only handling for force_unicode().\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6267 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
c59903101a6fbef18c18682b4fdea8d997bc7d4f,"'Fixed some Python 2.3 unicode conversion problems. Uncovered by the tests, but that was just a sign of a real bug (luckily!).\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6266 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
314536190b3561f6b3768e26cf36291898bb7b4c,"'Fixed #4714 -- Modified serializers to handle None primary keys correctly. This slightly changes the output format for primary keys on JSON and YAML serializers (PKs will be output as 1, rather than ""1"". However, fixtures in the old format will still load ok. Thanks for the patch, pigletto.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6264 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
604504896c4290f1bfa45448bc6c4f553df0a801,"'Fixed #3088 -- Filter parameters are now translated in blocktrans. Thanks, permon\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6263 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
5c3905cf48813d63764f3049e79aa2d668b53be1,"'Fixed #1888 -- Fixed small interface inaccuracy when using filter_interface=models.VERTICAL. Thanks, ryankanno, wnielson and SmileyChris\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6262 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
16906ea79388e16e57995ab8d93856515d3b42c2,"""Fixed #5024 -- Fixed potential error in docs/databases.txt related to MySQL 'passwd'. Thanks, ispivey@gmail.com and ubernostrum\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@6261 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
